"state","value"
11111,1
11112,0.951
11113,0.882
11114,0.785
11115,0.742
11121,0.942
11122,0.893
11123,0.824
11124,0.727
11125,0.684
11131,0.862
11132,0.813
11133,0.744
11134,0.647
11135,0.604
11141,0.748
11142,0.699
11143,0.63
11144,0.533
11145,0.49
11151,0.698
11152,0.649
11153,0.58
11154,0.483
11155,0.44
11211,0.955
11212,0.906
11213,0.837
11214,0.74
11215,0.697
11221,0.897
11222,0.848
11223,0.779
11224,0.682
11225,0.639
11231,0.817
11232,0.768
11233,0.699
11234,0.602
11235,0.559
11241,0.703
11242,0.654
11243,0.585
11244,0.488
11245,0.445
11251,0.653
11252,0.604
11253,0.535
11254,0.438
11255,0.395
11311,0.893
11312,0.844
11313,0.775
11314,0.678
11315,0.635
11321,0.835
11322,0.786
11323,0.717
11324,0.62
11325,0.577
11331,0.755
11332,0.706
11333,0.637
11334,0.54
11335,0.497
11341,0.641
11342,0.592
11343,0.523
11344,0.426
11345,0.383
11351,0.591
11352,0.542
11353,0.473
11354,0.376
11355,0.333
11411,0.806
11412,0.757
11413,0.688
11414,0.591
11415,0.548
11421,0.748
11422,0.699
11423,0.63
11424,0.533
11425,0.49
11431,0.668
11432,0.619
11433,0.55
11434,0.453
11435,0.41
11441,0.554
11442,0.505
11443,0.436
11444,0.339
11445,0.296
11451,0.504
11452,0.455
11453,0.386
11454,0.289
11455,0.246
11511,0.767
11512,0.718
11513,0.649
11514,0.552
11515,0.509
11521,0.709
11522,0.66
11523,0.591
11524,0.494
11525,0.451
11531,0.629
11532,0.58
11533,0.511
11534,0.414
11535,0.371
11541,0.515
11542,0.466
11543,0.397
11544,0.3
11545,0.257
11551,0.465
11552,0.416
11553,0.347
11554,0.25
11555,0.207
12111,0.952
12112,0.903
12113,0.834
12114,0.737
12115,0.694
12121,0.894
12122,0.845
12123,0.776
12124,0.679
12125,0.636
12131,0.814
12132,0.765
12133,0.696
12134,0.599
12135,0.556
12141,0.7
12142,0.651
12143,0.582
12144,0.485
12145,0.442
12151,0.65
12152,0.601
12153,0.532
12154,0.435
12155,0.392
12211,0.907
12212,0.858
12213,0.789
12214,0.692
12215,0.649
12221,0.849
12222,0.8
12223,0.731
12224,0.634
12225,0.591
12231,0.769
12232,0.72
12233,0.651
12234,0.554
12235,0.511
12241,0.655
12242,0.606
12243,0.537
12244,0.44
12245,0.397
12251,0.605
12252,0.556
12253,0.487
12254,0.39
12255,0.347
12311,0.845
12312,0.796
12313,0.727
12314,0.63
12315,0.587
12321,0.787
12322,0.738
12323,0.669
12324,0.572
12325,0.529
12331,0.707
12332,0.658
12333,0.589
12334,0.492
12335,0.449
12341,0.593
12342,0.544
12343,0.475
12344,0.378
12345,0.335
12351,0.543
12352,0.494
12353,0.425
12354,0.328
12355,0.285
12411,0.758
12412,0.709
12413,0.64
12414,0.543
12415,0.5
12421,0.7
12422,0.651
12423,0.582
12424,0.485
12425,0.442
12431,0.62
12432,0.571
12433,0.502
12434,0.405
12435,0.362
12441,0.506
12442,0.457
12443,0.388
12444,0.291
12445,0.248
12451,0.456
12452,0.407
12453,0.338
12454,0.241
12455,0.198
12511,0.719
12512,0.67
12513,0.601
12514,0.504
12515,0.461
12521,0.661
12522,0.612
12523,0.543
12524,0.446
12525,0.403
12531,0.581
12532,0.532
12533,0.463
12534,0.366
12535,0.323
12541,0.467
12542,0.418
12543,0.349
12544,0.252
12545,0.209
12551,0.417
12552,0.368
12553,0.299
12554,0.202
12555,0.159
13111,0.884
13112,0.835
13113,0.766
13114,0.669
13115,0.626
13121,0.826
13122,0.777
13123,0.708
13124,0.611
13125,0.568
13131,0.746
13132,0.697
13133,0.628
13134,0.531
13135,0.488
13141,0.632
13142,0.583
13143,0.514
13144,0.417
13145,0.374
13151,0.582
13152,0.533
13153,0.464
13154,0.367
13155,0.324
13211,0.839
13212,0.79
13213,0.721
13214,0.624
13215,0.581
13221,0.781
13222,0.732
13223,0.663
13224,0.566
13225,0.523
13231,0.701
13232,0.652
13233,0.583
13234,0.486
13235,0.443
13241,0.587
13242,0.538
13243,0.469
13244,0.372
13245,0.329
13251,0.537
13252,0.488
13253,0.419
13254,0.322
13255,0.279
13311,0.777
13312,0.728
13313,0.659
13314,0.562
13315,0.519
13321,0.719
13322,0.67
13323,0.601
13324,0.504
13325,0.461
13331,0.639
13332,0.59
13333,0.521
13334,0.424
13335,0.381
13341,0.525
13342,0.476
13343,0.407
13344,0.31
13345,0.267
13351,0.475
13352,0.426
13353,0.357
13354,0.26
13355,0.217
13411,0.69
13412,0.641
13413,0.572
13414,0.475
13415,0.432
13421,0.632
13422,0.583
13423,0.514
13424,0.417
13425,0.374
13431,0.552
13432,0.503
13433,0.434
13434,0.337
13435,0.294
13441,0.438
13442,0.389
13443,0.32
13444,0.223
13445,0.18
13451,0.388
13452,0.339
13453,0.27
13454,0.173
13455,0.13
13511,0.651
13512,0.602
13513,0.533
13514,0.436
13515,0.393
13521,0.593
13522,0.544
13523,0.475
13524,0.378
13525,0.335
13531,0.513
13532,0.464
13533,0.395
13534,0.298
13535,0.255
13541,0.399
13542,0.35
13543,0.281
13544,0.184
13545,0.141
13551,0.349
13552,0.3
13553,0.231
13554,0.134
13555,0.091
14111,0.79
14112,0.741
14113,0.672
14114,0.575
14115,0.532
14121,0.732
14122,0.683
14123,0.614
14124,0.517
14125,0.474
14131,0.652
14132,0.603
14133,0.534
14134,0.437
14135,0.394
14141,0.538
14142,0.489
14143,0.42
14144,0.323
14145,0.28
14151,0.488
14152,0.439
14153,0.37
14154,0.273
14155,0.23
14211,0.745
14212,0.696
14213,0.627
14214,0.53
14215,0.487
14221,0.687
14222,0.638
14223,0.569
14224,0.472
14225,0.429
14231,0.607
14232,0.558
14233,0.489
14234,0.392
14235,0.349
14241,0.493
14242,0.444
14243,0.375
14244,0.278
14245,0.235
14251,0.443
14252,0.394
14253,0.325
14254,0.228
14255,0.185
14311,0.683
14312,0.634
14313,0.565
14314,0.468
14315,0.425
14321,0.625
14322,0.576
14323,0.507
14324,0.41
14325,0.367
14331,0.545
14332,0.496
14333,0.427
14334,0.33
14335,0.287
14341,0.431
14342,0.382
14343,0.313
14344,0.216
14345,0.173
14351,0.381
14352,0.332
14353,0.263
14354,0.166
14355,0.123
14411,0.596
14412,0.547
14413,0.478
14414,0.381
14415,0.338
14421,0.538
14422,0.489
14423,0.42
14424,0.323
14425,0.28
14431,0.458
14432,0.409
14433,0.34
14434,0.243
14435,0.2
14441,0.344
14442,0.295
14443,0.226
14444,0.129
14445,0.086
14451,0.294
14452,0.245
14453,0.176
14454,0.079
14455,0.036
14511,0.557
14512,0.508
14513,0.439
14514,0.342
14515,0.299
14521,0.499
14522,0.45
14523,0.381
14524,0.284
14525,0.241
14531,0.419
14532,0.37
14533,0.301
14534,0.204
14535,0.161
14541,0.305
14542,0.256
14543,0.187
14544,0.09
14545,0.047
14551,0.255
14552,0.206
14553,0.137
14554,0.04
14555,-0.003
15111,0.747
15112,0.698
15113,0.629
15114,0.532
15115,0.489
15121,0.689
15122,0.64
15123,0.571
15124,0.474
15125,0.431
15131,0.609
15132,0.56
15133,0.491
15134,0.394
15135,0.351
15141,0.495
15142,0.446
15143,0.377
15144,0.28
15145,0.237
15151,0.445
15152,0.396
15153,0.327
15154,0.23
15155,0.187
15211,0.702
15212,0.653
15213,0.584
15214,0.487
15215,0.444
15221,0.644
15222,0.595
15223,0.526
15224,0.429
15225,0.386
15231,0.564
15232,0.515
15233,0.446
15234,0.349
15235,0.306
15241,0.45
15242,0.401
15243,0.332
15244,0.235
15245,0.192
15251,0.4
15252,0.351
15253,0.282
15254,0.185
15255,0.142
15311,0.64
15312,0.591
15313,0.522
15314,0.425
15315,0.382
15321,0.582
15322,0.533
15323,0.464
15324,0.367
15325,0.324
15331,0.502
15332,0.453
15333,0.384
15334,0.287
15335,0.244
15341,0.388
15342,0.339
15343,0.27
15344,0.173
15345,0.13
15351,0.338
15352,0.289
15353,0.22
15354,0.123
15355,0.08
15411,0.553
15412,0.504
15413,0.435
15414,0.338
15415,0.295
15421,0.495
15422,0.446
15423,0.377
15424,0.28
15425,0.237
15431,0.415
15432,0.366
15433,0.297
15434,0.2
15435,0.157
15441,0.301
15442,0.252
15443,0.183
15444,0.086
15445,0.043
15451,0.251
15452,0.202
15453,0.133
15454,0.036
15455,-0.007
15511,0.514
15512,0.465
15513,0.396
15514,0.299
15515,0.256
15521,0.456
15522,0.407
15523,0.338
15524,0.241
15525,0.198
15531,0.376
15532,0.327
15533,0.258
15534,0.161
15535,0.118
15541,0.262
15542,0.213
15543,0.144
15544,0.047
15545,0.004
15551,0.212
15552,0.163
15553,0.094
15554,-0.003
15555,-0.046
21111,0.934
21112,0.885
21113,0.816
21114,0.719
21115,0.676
21121,0.876
21122,0.827
21123,0.758
21124,0.661
21125,0.618
21131,0.796
21132,0.747
21133,0.678
21134,0.581
21135,0.538
21141,0.682
21142,0.633
21143,0.564
21144,0.467
21145,0.424
21151,0.632
21152,0.583
21153,0.514
21154,0.417
21155,0.374
21211,0.889
21212,0.84
21213,0.771
21214,0.674
21215,0.631
21221,0.831
21222,0.782
21223,0.713
21224,0.616
21225,0.573
21231,0.751
21232,0.702
21233,0.633
21234,0.536
21235,0.493
21241,0.637
21242,0.588
21243,0.519
21244,0.422
21245,0.379
21251,0.587
21252,0.538
21253,0.469
21254,0.372
21255,0.329
21311,0.827
21312,0.778
21313,0.709
21314,0.612
21315,0.569
21321,0.769
21322,0.72
21323,0.651
21324,0.554
21325,0.511
21331,0.689
21332,0.64
21333,0.571
21334,0.474
21335,0.431
21341,0.575
21342,0.526
21343,0.457
21344,0.36
21345,0.317
21351,0.525
21352,0.476
21353,0.407
21354,0.31
21355,0.267
21411,0.74
21412,0.691
21413,0.622
21414,0.525
21415,0.482
21421,0.682
21422,0.633
21423,0.564
21424,0.467
21425,0.424
21431,0.602
21432,0.553
21433,0.484
21434,0.387
21435,0.344
21441,0.488
21442,0.439
21443,0.37
21444,0.273
21445,0.23
21451,0.438
21452,0.389
21453,0.32
21454,0.223
21455,0.18
21511,0.701
21512,0.652
21513,0.583
21514,0.486
21515,0.443
21521,0.643
21522,0.594
21523,0.525
21524,0.428
21525,0.385
21531,0.563
21532,0.514
21533,0.445
21534,0.348
21535,0.305
21541,0.449
21542,0.4
21543,0.331
21544,0.234
21545,0.191
21551,0.399
21552,0.35
21553,0.281
21554,0.184
21555,0.141
22111,0.886
22112,0.837
22113,0.768
22114,0.671
22115,0.628
22121,0.828
22122,0.779
22123,0.71
22124,0.613
22125,0.57
22131,0.748
22132,0.699
22133,0.63
22134,0.533
22135,0.49
22141,0.634
22142,0.585
22143,0.516
22144,0.419
22145,0.376
22151,0.584
22152,0.535
22153,0.466
22154,0.369
22155,0.326
22211,0.841
22212,0.792
22213,0.723
22214,0.626
22215,0.583
22221,0.783
22222,0.734
22223,0.665
22224,0.568
22225,0.525
22231,0.703
22232,0.654
22233,0.585
22234,0.488
22235,0.445
22241,0.589
22242,0.54
22243,0.471
22244,0.374
22245,0.331
22251,0.539
22252,0.49
22253,0.421
22254,0.324
22255,0.281
22311,0.779
22312,0.73
22313,0.661
22314,0.564
22315,0.521
22321,0.721
22322,0.672
22323,0.603
22324,0.506
22325,0.463
22331,0.641
22332,0.592
22333,0.523
22334,0.426
22335,0.383
22341,0.527
22342,0.478
22343,0.409
22344,0.312
22345,0.269
22351,0.477
22352,0.428
22353,0.359
22354,0.262
22355,0.219
22411,0.692
22412,0.643
22413,0.574
22414,0.477
22415,0.434
22421,0.634
22422,0.585
22423,0.516
22424,0.419
22425,0.376
22431,0.554
22432,0.505
22433,0.436
22434,0.339
22435,0.296
22441,0.44
22442,0.391
22443,0.322
22444,0.225
22445,0.182
22451,0.39
22452,0.341
22453,0.272
22454,0.175
22455,0.132
22511,0.653
22512,0.604
22513,0.535
22514,0.438
22515,0.395
22521,0.595
22522,0.546
22523,0.477
22524,0.38
22525,0.337
22531,0.515
22532,0.466
22533,0.397
22534,0.3
22535,0.257
22541,0.401
22542,0.352
22543,0.283
22544,0.186
22545,0.143
22551,0.351
22552,0.302
22553,0.233
22554,0.136
22555,0.093
23111,0.818
23112,0.769
23113,0.7
23114,0.603
23115,0.56
23121,0.76
23122,0.711
23123,0.642
23124,0.545
23125,0.502
23131,0.68
23132,0.631
23133,0.562
23134,0.465
23135,0.422
23141,0.566
23142,0.517
23143,0.448
23144,0.351
23145,0.308
23151,0.516
23152,0.467
23153,0.398
23154,0.301
23155,0.258
23211,0.773
23212,0.724
23213,0.655
23214,0.558
23215,0.515
23221,0.715
23222,0.666
23223,0.597
23224,0.5
23225,0.457
23231,0.635
23232,0.586
23233,0.517
23234,0.42
23235,0.377
23241,0.521
23242,0.472
23243,0.403
23244,0.306
23245,0.263
23251,0.471
23252,0.422
23253,0.353
23254,0.256
23255,0.213
23311,0.711
23312,0.662
23313,0.593
23314,0.496
23315,0.453
23321,0.653
23322,0.604
23323,0.535
23324,0.438
23325,0.395
23331,0.573
23332,0.524
23333,0.455
23334,0.358
23335,0.315
23341,0.459
23342,0.41
23343,0.341
23344,0.244
23345,0.201
23351,0.409
23352,0.36
23353,0.291
23354,0.194
23355,0.151
23411,0.624
23412,0.575
23413,0.506
23414,0.409
23415,0.366
23421,0.566
23422,0.517
23423,0.448
23424,0.351
23425,0.308
23431,0.486
23432,0.437
23433,0.368
23434,0.271
23435,0.228
23441,0.372
23442,0.323
23443,0.254
23444,0.157
23445,0.114
23451,0.322
23452,0.273
23453,0.204
23454,0.107
23455,0.064
23511,0.585
23512,0.536
23513,0.467
23514,0.37
23515,0.327
23521,0.527
23522,0.478
23523,0.409
23524,0.312
23525,0.269
23531,0.447
23532,0.398
23533,0.329
23534,0.232
23535,0.189
23541,0.333
23542,0.284
23543,0.215
23544,0.118
23545,0.075
23551,0.283
23552,0.234
23553,0.165
23554,0.068
23555,0.025
24111,0.724
24112,0.675
24113,0.606
24114,0.509
24115,0.466
24121,0.666
24122,0.617
24123,0.548
24124,0.451
24125,0.408
24131,0.586
24132,0.537
24133,0.468
24134,0.371
24135,0.328
24141,0.472
24142,0.423
24143,0.354
24144,0.257
24145,0.214
24151,0.422
24152,0.373
24153,0.304
24154,0.207
24155,0.164
24211,0.679
24212,0.63
24213,0.561
24214,0.464
24215,0.421
24221,0.621
24222,0.572
24223,0.503
24224,0.406
24225,0.363
24231,0.541
24232,0.492
24233,0.423
24234,0.326
24235,0.283
24241,0.427
24242,0.378
24243,0.309
24244,0.212
24245,0.169
24251,0.377
24252,0.328
24253,0.259
24254,0.162
24255,0.119
24311,0.617
24312,0.568
24313,0.499
24314,0.402
24315,0.359
24321,0.559
24322,0.51
24323,0.441
24324,0.344
24325,0.301
24331,0.479
24332,0.43
24333,0.361
24334,0.264
24335,0.221
24341,0.365
24342,0.316
24343,0.247
24344,0.15
24345,0.107
24351,0.315
24352,0.266
24353,0.197
24354,0.1
24355,0.057
24411,0.53
24412,0.481
24413,0.412
24414,0.315
24415,0.272
24421,0.472
24422,0.423
24423,0.354
24424,0.257
24425,0.214
24431,0.392
24432,0.343
24433,0.274
24434,0.177
24435,0.134
24441,0.278
24442,0.229
24443,0.16
24444,0.063
24445,0.02
24451,0.228
24452,0.179
24453,0.11
24454,0.013
24455,-0.03
24511,0.491
24512,0.442
24513,0.373
24514,0.276
24515,0.233
24521,0.433
24522,0.384
24523,0.315
24524,0.218
24525,0.175
24531,0.353
24532,0.304
24533,0.235
24534,0.138
24535,0.095
24541,0.239
24542,0.19
24543,0.121
24544,0.024
24545,-0.019
24551,0.189
24552,0.14
24553,0.071
24554,-0.026
24555,-0.069
25111,0.681
25112,0.632
25113,0.563
25114,0.466
25115,0.423
25121,0.623
25122,0.574
25123,0.505
25124,0.408
25125,0.365
25131,0.543
