"state","value"
11111,1
11112,0.964
11113,0.915
11114,0.788
11115,0.716
11121,0.959
11122,0.923
11123,0.874
11124,0.747
11125,0.675
11131,0.899
11132,0.863
11133,0.814
11134,0.687
11135,0.615
11141,0.746
11142,0.71
11143,0.661
11144,0.534
11145,0.462
11151,0.594
11152,0.558
11153,0.509
11154,0.382
11155,0.31
11211,0.956
11212,0.92
11213,0.871
11214,0.744
11215,0.672
11221,0.915
11222,0.879
11223,0.83
11224,0.703
11225,0.631
11231,0.855
11232,0.819
11233,0.77
11234,0.643
11235,0.571
11241,0.702
11242,0.666
11243,0.617
11244,0.49
11245,0.418
11251,0.55
11252,0.514
11253,0.465
11254,0.338
11255,0.266
11311,0.937
11312,0.901
11313,0.852
11314,0.725
11315,0.653
11321,0.896
11322,0.86
11323,0.811
11324,0.684
11325,0.612
11331,0.836
11332,0.8
11333,0.751
11334,0.624
11335,0.552
11341,0.683
11342,0.647
11343,0.598
11344,0.471
11345,0.399
11351,0.531
11352,0.495
11353,0.446
11354,0.319
11355,0.247
11411,0.865
11412,0.829
11413,0.78
11414,0.653
11415,0.581
11421,0.824
11422,0.788
11423,0.739
11424,0.612
11425,0.54
11431,0.764
11432,0.728
11433,0.679
11434,0.552
11435,0.48
11441,0.611
11442,0.575
11443,0.526
11444,0.399
11445,0.327
11451,0.459
11452,0.423
11453,0.374
11454,0.247
11455,0.175
11511,0.737
11512,0.701
11513,0.652
11514,0.525
11515,0.453
11521,0.696
11522,0.66
11523,0.611
11524,0.484
11525,0.412
11531,0.636
11532,0.6
11533,0.551
11534,0.424
11535,0.352
11541,0.483
11542,0.447
11543,0.398
11544,0.271
11545,0.199
11551,0.331
11552,0.295
11553,0.246
11554,0.119
11555,0.047
12111,0.952
12112,0.916
12113,0.867
12114,0.74
12115,0.668
12121,0.911
12122,0.875
12123,0.826
12124,0.699
12125,0.627
12131,0.851
12132,0.815
12133,0.766
12134,0.639
12135,0.567
12141,0.698
12142,0.662
12143,0.613
12144,0.486
12145,0.414
12151,0.546
12152,0.51
12153,0.461
12154,0.334
12155,0.262
12211,0.908
12212,0.872
12213,0.823
12214,0.696
12215,0.624
12221,0.867
12222,0.831
12223,0.782
12224,0.655
12225,0.583
12231,0.807
12232,0.771
12233,0.722
12234,0.595
12235,0.523
12241,0.654
12242,0.618
12243,0.569
12244,0.442
12245,0.37
12251,0.502
12252,0.466
12253,0.417
12254,0.29
12255,0.218
12311,0.889
12312,0.853
12313,0.804
12314,0.677
12315,0.605
12321,0.848
12322,0.812
12323,0.763
12324,0.636
12325,0.564
12331,0.788
12332,0.752
12333,0.703
12334,0.576
12335,0.504
12341,0.635
12342,0.599
12343,0.55
12344,0.423
12345,0.351
12351,0.483
12352,0.447
12353,0.398
12354,0.271
12355,0.199
12411,0.817
12412,0.781
12413,0.732
12414,0.605
12415,0.533
12421,0.776
12422,0.74
12423,0.691
12424,0.564
12425,0.492
12431,0.716
12432,0.68
12433,0.631
12434,0.504
12435,0.432
12441,0.563
12442,0.527
12443,0.478
12444,0.351
12445,0.279
12451,0.411
12452,0.375
12453,0.326
12454,0.199
12455,0.127
12511,0.689
12512,0.653
12513,0.604
12514,0.477
12515,0.405
12521,0.648
12522,0.612
12523,0.563
12524,0.436
12525,0.364
12531,0.588
12532,0.552
12533,0.503
12534,0.376
12535,0.304
12541,0.435
12542,0.399
12543,0.35
12544,0.223
12545,0.151
12551,0.283
12552,0.247
12553,0.198
12554,0.071
12555,-0.001
13111,0.93
13112,0.894
13113,0.845
13114,0.718
13115,0.646
13121,0.889
13122,0.853
13123,0.804
13124,0.677
13125,0.605
13131,0.829
13132,0.793
13133,0.744
13134,0.617
13135,0.545
13141,0.676
13142,0.64
13143,0.591
13144,0.464
13145,0.392
13151,0.524
13152,0.488
13153,0.439
13154,0.312
13155,0.24
13211,0.886
13212,0.85
13213,0.801
13214,0.674
13215,0.602
13221,0.845
13222,0.809
13223,0.76
13224,0.633
13225,0.561
13231,0.785
13232,0.749
13233,0.7
13234,0.573
13235,0.501
13241,0.632
13242,0.596
13243,0.547
13244,0.42
13245,0.348
13251,0.48
13252,0.444
13253,0.395
13254,0.268
13255,0.196
13311,0.867
13312,0.831
13313,0.782
13314,0.655
13315,0.583
13321,0.826
13322,0.79
13323,0.741
13324,0.614
13325,0.542
13331,0.766
13332,0.73
13333,0.681
13334,0.554
13335,0.482
13341,0.613
13342,0.577
13343,0.528
13344,0.401
13345,0.329
13351,0.461
13352,0.425
13353,0.376
13354,0.249
13355,0.177
13411,0.795
13412,0.759
13413,0.71
13414,0.583
13415,0.511
13421,0.754
13422,0.718
13423,0.669
13424,0.542
13425,0.47
13431,0.694
13432,0.658
13433,0.609
13434,0.482
13435,0.41
13441,0.541
13442,0.505
13443,0.456
13444,0.329
13445,0.257
13451,0.389
13452,0.353
13453,0.304
13454,0.177
13455,0.105
13511,0.667
13512,0.631
13513,0.582
13514,0.455
13515,0.383
13521,0.626
13522,0.59
13523,0.541
