"state","value"
11111,1
11112,0.943
11113,0.877
11114,0.701
11115,0.679
11121,0.94
11122,0.883
11123,0.817
11124,0.641
11125,0.619
11131,0.902
11132,0.845
11133,0.779
11134,0.603
11135,0.581
11141,0.682
11142,0.625
11143,0.559
11144,0.383
11145,0.361
11151,0.586
11152,0.529
11153,0.463
11154,0.287
11155,0.265
11211,0.932
11212,0.875
11213,0.809
11214,0.633
11215,0.611
11221,0.872
11222,0.815
11223,0.749
11224,0.573
11225,0.551
11231,0.834
11232,0.777
11233,0.711
11234,0.535
11235,0.513
11241,0.614
11242,0.557
11243,0.491
11244,0.315
11245,0.293
11251,0.518
11252,0.461
11253,0.395
11254,0.219
11255,0.197
11311,0.899
11312,0.842
11313,0.776
11314,0.6
11315,0.578
11321,0.839
11322,0.782
11323,0.716
11324,0.54
11325,0.518
11331,0.801
11332,0.744
11333,0.678
11334,0.502
11335,0.48
11341,0.581
11342,0.524
11343,0.458
11344,0.282
11345,0.26
11351,0.485
11352,0.428
11353,0.362
11354,0.186
11355,0.164
11411,0.745
11412,0.688
11413,0.622
11414,0.446
11415,0.424
11421,0.685
11422,0.628
11423,0.562
11424,0.386
11425,0.364
11431,0.647
11432,0.59
11433,0.524
11434,0.348
11435,0.326
11441,0.427
11442,0.37
11443,0.304
11444,0.128
11445,0.106
11451,0.331
11452,0.274
11453,0.208
11454,0.032
11455,0.01
11511,0.745
11512,0.688
11513,0.622
11514,0.446
11515,0.424
11521,0.685
11522,0.628
11523,0.562
11524,0.386
11525,0.364
11531,0.647
11532,0.59
11533,0.524
11534,0.348
11535,0.326
11541,0.427
11542,0.37
11543,0.304
11544,0.128
11545,0.106
11551,0.331
11552,0.274
11553,0.208
11554,0.032
11555,0.01
12111,0.911
12112,0.854
12113,0.788
12114,0.612
12115,0.59
12121,0.851
12122,0.794
12123,0.728
12124,0.552
12125,0.53
12131,0.813
12132,0.756
12133,0.69
12134,0.514
12135,0.492
12141,0.593
12142,0.536
12143,0.47
12144,0.294
12145,0.272
12151,0.497
12152,0.44
12153,0.374
