"state","value"
11111,1
11112,0.969
11113,0.878
11114,0.723
11115,0.606
11121,0.99
11122,0.959
11123,0.868
11124,0.713
11125,0.596
11131,0.953
11132,0.922
11133,0.831
11134,0.676
11135,0.559
11141,0.681
11142,0.65
11143,0.559
11144,0.404
11145,0.287
11151,0.558
11152,0.527
11153,0.436
11154,0.281
11155,0.164
11211,0.978
11212,0.947
11213,0.856
11214,0.701
11215,0.584
11221,0.968
11222,0.937
11223,0.846
11224,0.691
11225,0.574
11231,0.931
11232,0.9
11233,0.809
11234,0.654
11235,0.537
11241,0.659
11242,0.628
11243,0.537
11244,0.382
11245,0.265
11251,0.536
11252,0.505
11253,0.414
11254,0.259
11255,0.142
11311,0.952
11312,0.921
11313,0.83
11314,0.675
11315,0.558
11321,0.942
11322,0.911
11323,0.82
11324,0.665
11325,0.548
11331,0.905
11332,0.874
11333,0.783
11334,0.628
11335,0.511
11341,0.633
11342,0.602
11343,0.511
11344,0.356
11345,0.239
11351,0.51
11352,0.479
11353,0.388
11354,0.233
11355,0.116
11411,0.869
11412,0.838
11413,0.747
11414,0.592
11415,0.475
11421,0.859
11422,0.828
11423,0.737
11424,0.582
11425,0.465
11431,0.822
11432,0.791
11433,0.7
11434,0.545
11435,0.428
11441,0.55
11442,0.519
11443,0.428
11444,0.273
11445,0.156
11451,0.427
11452,0.396
11453,0.305
11454,0.15
11455,0.033
11511,0.813
11512,0.782
11513,0.691
11514,0.536
11515,0.419
11521,0.803
11522,0.772
11523,0.681
11524,0.526
11525,0.409
11531,0.766
11532,0.735
11533,0.644
11534,0.489
11535,0.372
11541,0.494
11542,0.463
11543,0.372
11544,0.217
11545,0.1
11551,0.371
11552,0.34
11553,0.249
11554,0.094
11555,-0.023
12111,0.981
12112,0.95
12113,0.859
12114,0.704
12115,0.587
12121,0.971
12122,0.94
12123,0.849
12124,0.694
12125,0.577
12131,0.934
12132,0.903
12133,0.812
12134,0.657
12135,0.54
12141,0.662
12142,0.631
12143,0.54
12144,0.385
12145,0.268
12151,0.539
12152,0.508
12153,0.417
12154,0.262
12155,0.145
12211,0.959
12212,0.928
12213,0.837
12214,0.682
12215,0.565
12221,0.949
12222,0.918
12223,0.827
12224,0.672
12225,0.555
12231,0.912
12232,0.881
12233,0.79
12234,0.635
12235,0.518
12241,0.64
12242,0.609
12243,0.518
12244,0.363
12245,0.246
12251,0.517
12252,0.486
12253,0.395
12254,0.24
12255,0.123
12311,0.933
12312,0.902
12313,0.811
12314,0.656
12315,0.539
12321,0.923
12322,0.892
12323,0.801
12324,0.646
12325,0.529
12331,0.886
12332,0.855
12333,0.764
12334,0.609
12335,0.492
12341,0.614
12342,0.583
12343,0.492
12344,0.337
12345,0.22
12351,0.491
12352,0.46
12353,0.369
12354,0.214
12355,0.097
12411,0.85
12412,0.819
12413,0.728
12414,0.573
12415,0.456
12421,0.84
12422,0.809
12423,0.718
12424,0.563
12425,0.446
12431,0.803
12432,0.772
12433,0.681
12434,0.526
12435,0.409
12441,0.531
12442,0.5
12443,0.409
12444,0.254
12445,0.137
12451,0.408
12452,0.377
12453,0.286
12454,0.131
12455,0.014
12511,0.794
12512,0.763
12513,0.672
12514,0.517
12515,0.4
12521,0.784
12522,0.753
12523,0.662
12524,0.507
12525,0.39
12531,0.747
12532,0.716
12533,0.625
12534,0.47
12535,0.353
12541,0.475
12542,0.444
12543,0.353
12544,0.198
12545,0.081
12551,0.352
12552,0.321
12553,0.23
12554,0.075
12555,-0.042
13111,0.944
13112,0.913
13113,0.822
13114,0.667
13115,0.55
13121,0.934
13122,0.903
13123,0.812
13124,0.657
13125,0.54
13131,0.897
13132,0.866
13133,0.775
13134,0.62
13135,0.503
13141,0.625
13142,0.594
13143,0.503
13144,0.348
13145,0.231
13151,0.502
13152,0.471
13153,0.38
13154,0.225
13155,0.108
13211,0.922
13212,0.891
13213,0.8
13214,0.645
13215,0.528
13221,0.912
13222,0.881
13223,0.79
13224,0.635
13225,0.518
13231,0.875
13232,0.844
13233,0.753
13234,0.598
13235,0.481
13241,0.603
13242,0.572
13243,0.481
13244,0.326
13245,0.209
13251,0.48
13252,0.449
13253,0.358
13254,0.203
13255,0.086
13311,0.896
13312,0.865
13313,0.774
13314,0.619
13315,0.502
13321,0.886
13322,0.855
13323,0.764
13324,0.609
13325,0.492
13331,0.849
13332,0.818
13333,0.727
13334,0.572
13335,0.455
13341,0.577
13342,0.546
13343,0.455
13344,0.3
13345,0.183
13351,0.454
13352,0.423
13353,0.332
13354,0.177
13355,0.06
13411,0.813
13412,0.782
13413,0.691
13414,0.536
13415,0.419
13421,0.803
13422,0.772
13423,0.681
13424,0.526
13425,0.409
13431,0.766
13432,0.735
13433,0.644
13434,0.489
13435,0.372
13441,0.494
13442,0.463
13443,0.372
13444,0.217
13445,0.1
13451,0.371
13452,0.34
13453,0.249
13454,0.094
13455,-0.023
13511,0.757
13512,0.726
13513,0.635
13514,0.48
13515,0.363
13521,0.747
13522,0.716
13523,0.625
13524,0.47
13525,0.353
13531,0.71
13532,0.679
13533,0.588
13534,0.433
13535,0.316
13541,0.438
13542,0.407
13543,0.316
13544,0.161
13545,0.044
13551,0.315
13552,0.284
13553,0.193
13554,0.038
13555,-0.079
14111,0.887
14112,0.856
14113,0.765
14114,0.61
14115,0.493
14121,0.877
14122,0.846
14123,0.755
14124,0.6
14125,0.483
14131,0.84
14132,0.809
14133,0.718
14134,0.563
14135,0.446
14141,0.568
14142,0.537
14143,0.446
14144,0.291
14145,0.174
14151,0.445
14152,0.414
14153,0.323
14154,0.168
14155,0.051
14211,0.865
14212,0.834
14213,0.743
14214,0.588
14215,0.471
14221,0.855
14222,0.824
14223,0.733
14224,0.578
14225,0.461
14231,0.818
14232,0.787
14233,0.696
14234,0.541
14235,0.424
14241,0.546
14242,0.515
14243,0.424
14244,0.269
14245,0.152
14251,0.423
14252,0.392
14253,0.301
14254,0.146
14255,0.029
14311,0.839
14312,0.808
14313,0.717
14314,0.562
14315,0.445
14321,0.829
14322,0.798
14323,0.707
14324,0.552
14325,0.435
14331,0.792
14332,0.761
14333,0.67
14334,0.515
14335,0.398
14341,0.52
14342,0.489
14343,0.398
14344,0.243
14345,0.126
14351,0.397
14352,0.366
14353,0.275
14354,0.12
14355,0.003
14411,0.756
14412,0.725
14413,0.634
14414,0.479
14415,0.362
14421,0.746
14422,0.715
14423,0.624
14424,0.469
14425,0.352
14431,0.709
14432,0.678
14433,0.587
14434,0.432
14435,0.315
14441,0.437
14442,0.406
14443,0.315
14444,0.16
14445,0.043
14451,0.314
14452,0.283
14453,0.192
14454,0.037
14455,-0.08
14511,0.7
14512,0.669
14513,0.578
14514,0.423
14515,0.306
14521,0.69
14522,0.659
14523,0.568
14524,0.413
14525,0.296
14531,0.653
14532,0.622
14533,0.531
14534,0.376
14535,0.259
14541,0.381
14542,0.35
14543,0.259
14544,0.104
14545,-0.013
14551,0.258
14552,0.227
14553,0.136
14554,-0.019
14555,-0.136
15111,0.841
15112,0.81
15113,0.719
15114,0.564
15115,0.447
15121,0.831
15122,0.8
15123,0.709
15124,0.554
15125,0.437
15131,0.794
15132,0.763
15133,0.672
15134,0.517
15135,0.4
15141,0.522
15142,0.491
15143,0.4
15144,0.245
15145,0.128
15151,0.399
15152,0.368
15153,0.277
15154,0.122
15155,0.005
15211,0.819
15212,0.788
15213,0.697
15214,0.542
15215,0.425
15221,0.809
15222,0.778
15223,0.687
15224,0.532
15225,0.415
15231,0.772
15232,0.741
15233,0.65
15234,0.495
15235,0.378
15241,0.5
15242,0.469
15243,0.378
15244,0.223
15245,0.106
15251,0.377
15252,0.346
15253,0.255
15254,0.1
15255,-0.017
15311,0.793
15312,0.762
15313,0.671
15314,0.516
15315,0.399
15321,0.783
15322,0.752
15323,0.661
15324,0.506
15325,0.389
15331,0.746
15332,0.715
15333,0.624
15334,0.469
15335,0.352
15341,0.474
15342,0.443
15343,0.352
15344,0.197
15345,0.08
15351,0.351
15352,0.32
15353,0.229
15354,0.074
15355,-0.043
15411,0.71
15412,0.679
15413,0.588
15414,0.433
15415,0.316
15421,0.7
15422,0.669
15423,0.578
15424,0.423
15425,0.306
15431,0.663
15432,0.632
15433,0.541
15434,0.386
15435,0.269
15441,0.391
15442,0.36
15443,0.269
15444,0.114
15445,-0.003
15451,0.268
15452,0.237
15453,0.146
15454,-0.009
15455,-0.126
15511,0.654
15512,0.623
15513,0.532
15514,0.377
15515,0.26
15521,0.644
15522,0.613
15523,0.522
15524,0.367
15525,0.25
15531,0.607
15532,0.576
15533,0.485
15534,0.33
15535,0.213
15541,0.335
15542,0.304
15543,0.213
15544,0.058
15545,-0.059
15551,0.212
15552,0.181
15553,0.09
15554,-0.065
15555,-0.182
21111,0.978
21112,0.947
21113,0.856
21114,0.701
21115,0.584
21121,0.968
21122,0.937
21123,0.846
21124,0.691
21125,0.574
21131,0.931
21132,0.9
21133,0.809
21134,0.654
21135,0.537
21141,0.659
21142,0.628
21143,0.537
21144,0.382
21145,0.265
21151,0.536
21152,0.505
21153,0.414
21154,0.259
21155,0.142
21211,0.956
21212,0.925
21213,0.834
21214,0.679
21215,0.562
21221,0.946
21222,0.915
21223,0.824
21224,0.669
21225,0.552
21231,0.909
21232,0.878
21233,0.787
21234,0.632
21235,0.515
21241,0.637
21242,0.606
21243,0.515
21244,0.36
21245,0.243
21251,0.514
21252,0.483
21253,0.392
21254,0.237
21255,0.12
21311,0.93
21312,0.899
21313,0.808
21314,0.653
21315,0.536
21321,0.92
21322,0.889
21323,0.798
21324,0.643
21325,0.526
21331,0.883
21332,0.852
21333,0.761
21334,0.606
21335,0.489
21341,0.611
21342,0.58
21343,0.489
21344,0.334
21345,0.217
21351,0.488
21352,0.457
21353,0.366
21354,0.211
21355,0.094
21411,0.847
21412,0.816
21413,0.725
21414,0.57
21415,0.453
21421,0.837
21422,0.806
21423,0.715
21424,0.56
21425,0.443
21431,0.8
21432,0.769
21433,0.678
21434,0.523
21435,0.406
21441,0.528
21442,0.497
21443,0.406
21444,0.251
21445,0.134
21451,0.405
21452,0.374
21453,0.283
21454,0.128
21455,0.011
21511,0.791
21512,0.76
21513,0.669
21514,0.514
21515,0.397
21521,0.781
21522,0.75
21523,0.659
21524,0.504
21525,0.387
21531,0.744
21532,0.713
21533,0.622
21534,0.467
21535,0.35
21541,0.472
21542,0.441
21543,0.35
21544,0.195
21545,0.078
21551,0.349
21552,0.318
21553,0.227
21554,0.072
21555,-0.045
22111,0.959
22112,0.928
22113,0.837
22114,0.682
22115,0.565
22121,0.949
22122,0.918
22123,0.827
22124,0.672
22125,0.555
22131,0.912
22132,0.881
22133,0.79
22134,0.635
22135,0.518
22141,0.64
22142,0.609
22143,0.518
22144,0.363
22145,0.246
22151,0.517
22152,0.486
22153,0.395
22154,0.24
22155,0.123
22211,0.937
22212,0.906
22213,0.815
22214,0.66
22215,0.543
22221,0.927
22222,0.896
22223,0.805
22224,0.65
22225,0.533
22231,0.89
22232,0.859
22233,0.768
22234,0.613
22235,0.496
22241,0.618
22242,0.587
22243,0.496
22244,0.341
22245,0.224
22251,0.495
22252,0.464
22253,0.373
22254,0.218
22255,0.101
22311,0.911
22312,0.88
22313,0.789
22314,0.634
22315,0.517
22321,0.901
22322,0.87
22323,0.779
