"state","value"
11111,1
11112,0.784999967
11113,0.736000001
11121,0.768000007
11122,0.704999983
11123,0.656000018
11131,0.653999984
11132,0.590999961
11133,0.541999996
11211,0.80399996
11212,0.740999937
11213,0.691999972
11221,0.723999977
11222,0.660999954
11223,0.611999989
11231,0.609999955
11232,0.546999931
11233,0.497999966
11311,0.714999974
11312,0.65199995
11313,0.602999985
11321,0.63499999
11322,0.571999967
11323,0.523000002
11331,0.520999968
11332,0.457999945
11333,0.408999979
12111,0.79399997
12112,0.730999947
12113,0.681999981
12121,0.713999987
12122,0.650999963
12123,0.601999998
12131,0.599999964
12132,0.536999941
12133,0.487999976
12211,0.74999994
12212,0.686999917
12213,0.637999952
12221,0.669999957
12222,0.606999934
12223,0.557999969
12231,0.555999935
12232,0.492999911
12233,0.443999946
12311,0.660999954
12312,0.59799993
12313,0.548999965
12321,0.58099997
12322,0.517999947
12323,0.468999982
12331,0.466999948
12332,0.403999925
12333,0.354999959
13111,0.745999992
13112,0.682999969
13113,0.634000003
13121,0.666000009
13122,0.602999985
13123,0.55400002
13131,0.551999986
13132,0.488999963
13133,0.439999998
13211,0.701999962
13212,0.638999939
13213,0.589999974
13221,0.621999979
13222,0.558999956
13223,0.50999999
13231,0.507999957
13232,0.444999933
13233,0.395999968
13311,0.612999976
13312,0.549999952
13313,0.500999987
13321,0.532999992
13322,0.469999969
13323,0.421000004
13331,0.41899997
13332,0.355999947
13333,0.306999981
21111,0.773000002
21112,0.709999979
21113,0.661000013
21121,0.693000019
21122,0.629999995
21123,0.58100003
21131,0.578999996
21132,0.515999973
21133,0.467000008
21211,0.728999972
21212,0.665999949
21213,0.616999984
21221,0.648999989
21222,0.585999966
21223,0.537
21231,0.534999967
21232,0.471999943
21233,0.422999978
21311,0.639999986
21312,0.576999962
21313,0.527999997
21321,0.560000002
21322,0.496999979
21323,0.448000014
21331,0.44599998
21332,0.382999957
21333,0.333999991
22111,0.718999982
22112,0.655999959
22113,0.606999993
22121,0.638999999
22122,0.575999975
22123,0.52700001
22131,0.524999976
22132,0.461999953
22133,0.412999988
22211,0.674999952
22212,0.611999929
22213,0.562999964
22221,0.594999969
22222,0.531999946
22223,0.48299998
22231,0.480999947
22232,0.417999923
22233,0.368999958
22311,0.585999966
22312,0.522999942
22313,0.473999977
22321,0.505999982
22322,0.442999959
22323,0.393999994
22331,0.39199996
22332,0.328999966
22333,0.279999971
23111,0.671000004
23112,0.60799998
23113,0.559000015
23121,0.591000021
23122,0.527999997
23123,0.479000032
23131,0.476999998
23132,0.413999975
23133,0.36500001
23211,0.626999974
23212,0.563999951
23213,0.514999986
23221,0.546999991
23222,0.483999968
23223,0.435000002
23231,0.432999969
23232,0.369999945
23233,0.32099998
23311,0.537999988
23312,0.474999964
23313,0.425999999
23321,0.458000004
23322,0.394999981
23323,0.346000016
23331,0.343999982
23332,0.280999988
23333,0.232000008
31111,0.430000007
31112,0.366999984
31113,0.318000019
31121,0.350000024
31122,0.28700003
31123,0.23800005
31131,0.236000016
31132,0.173000023
31133,0.12400002
31211,0.385999978
31212,0.322999984
31213,0.273999989
31221,0.305999964
31222,0.242999986
31223,0.193999991
31231,0.191999987
31232,0.128999993
31233,0.079999976
31311,0.297000021
31312,0.234000042
31313,0.185000047
31321,0.217000023
31322,0.154000029
31323,0.105000027
31331,0.103000022
31332,0.040000033
31333,-0.008999978
32111,0.375999987
32112,0.312999994
32113,0.263999999
32121,0.295999974
32122,0.232999995
32123,0.184
32131,0.181999996
32132,0.118999995
32133,0.069999985
32211,0.331999987
32212,0.268999994
32213,0.220000014
32221,0.251999974
32222,0.188999996
32223,0.140000001
32231,0.137999997
32232,0.074999996
32233,0.025999987
32311,0.243000016
32312,0.180000022
32313,0.131000027
32321,0.163000003
32322,0.100000001
32323,0.050999995
32331,0.049000006
32332,-0.013999988
32333,-0.063000001
33111,0.328000009
33112,0.265000015
33113,0.216000035
33121,0.248000011
33122,0.185000017
33123,0.136000022
33131,0.134000018
33132,0.071000017
33133,0.022000009
33211,0.284000009
33212,0.221000031
33213,0.172000036
33221,0.204000011
33222,0.141000018
33223,0.092
33231,0.090000011
33232,0.027000019
33233,-0.021999991
33311,0.195000038
33312,0.132000044
33313,0.083000027
33321,0.115000017
33322,0.052000027
33323,0.003000016
33331,0.001000027
33332,-0.061999973
33333,-0.110999972
