"state","value"
11111,1
11112,0.798
11113,0.498
11121,0.828
11122,0.731
11123,0.43
11131,0.446
11132,0.349
11133,0.234
11211,0.842
11212,0.745
11213,0.445
11221,0.775
11222,0.678
11223,0.377
11231,0.393
11232,0.296
11233,0.181
11311,0.756
11312,0.66
11313,0.402
11321,0.689
11322,0.592
11323,0.334
11331,0.332
11332,0.236
11333,0.163
12111,0.808
12112,0.711
12113,0.411
12121,0.741
12122,0.644
12123,0.343
12131,0.359
12132,0.262
12133,0.154
12211,0.755
12212,0.658
12213,0.358
12221,0.687
12222,0.591
12223,0.29
12231,0.306
12232,0.209
12233,0.101
12311,0.669
12312,0.573
12313,0.315
12321,0.602
12322,0.505
12323,0.247
12331,0.245
12332,0.149
12333,0.076
13111,0.628
13112,0.531
13113,0.336
13121,0.561
13122,0.464
13123,0.268
13131,0.269
13132,0.172
13133,0.154
13211,0.575
13212,0.478
13213,0.283
13221,0.508
13222,0.411
13223,0.215
13231,0.216
13232,0.119
13233,0.101
13311,0.435
13312,0.338
13313,0.185
13321,0.367
13322,0.27
13323,0.118
13331,0.101
13332,0.02
13333,0.02
21111,0.827
21112,0.73
21113,0.43
21121,0.76
21122,0.663
21123,0.362
21131,0.378
21132,0.281
21133,0.166
21211,0.774
21212,0.677
21213,0.377
21221,0.707
21222,0.61
21223,0.309
21231,0.325
21232,0.228
21233,0.113
21311,0.688
21312,0.592
21313,0.334
21321,0.621
21322,0.524
21323,0.266
21331,0.264
21332,0.168
21333,0.095
22111,0.74
22112,0.643
22113,0.343
22121,0.673
22122,0.576
22123,0.275
22131,0.291
22132,0.194
22133,0.086
22211,0.687
22212,0.59
22213,0.29
22221,0.619
22222,0.523
22223,0.222
22231,0.238
22232,0.141
22233,0.033
22311,0.601
22312,0.505
22313,0.247
22321,0.534
22322,0.437
22323,0.179
22331,0.177
22332,0.081
22333,0.008
23111,0.56
23112,0.463
23113,0.268
23121,0.493
23122,0.396
23123,0.2
23131,0.201
23132,0.104
23133,0.086
23211,0.507
23212,0.41
23213,0.215
23221,0.44
23222,0.343
23223,0.147
23231,0.148
23232,0.051
23233,0.033
23311,0.367
23312,0.27
23313,0.117
23321,0.299
23322,0.202
23323,0.05
23331,0.033
23332,-0.048
23333,-0.048
31111,0.522
31112,0.425
31113,0.137
31121,0.454
31122,0.357
31123,0.07
31131,0.164
31132,0.067
31133,-0.035
31211,0.468
31212,0.372
31213,0.084
31221,0.401
31222,0.304
31223,0.017
31231,0.111
31232,0.014
31233,-0.088
31311,0.358
31312,0.261
31313,0.016
31321,0.29
31322,0.193
31323,-0.051
31331,0.025
31332,-0.071
31333,-0.131
32111,0.434
32112,0.338
32113,0.05
32121,0.367
32122,0.27
32123,-0.017
32131,0.077
32132,-0.02
32133,-0.083
32211,0.381
32212,0.285
32213,-0.003
32221,0.314
32222,0.217
32223,-0.071
32231,0.024
32232,-0.073
32233,-0.136
32311,0.271
32312,0.174
32313,-0.071
32321,0.203
32322,0.106
32323,-0.138
32331,-0.062
32332,-0.158
32333,-0.206
33111,0.318
33112,0.222
33113,0.039
33121,0.251
33122,0.154
33123,-0.029
33131,0.051
33132,-0.045
33133,-0.083
33211,0.265
33212,0.168
33213,-0.014
33221,0.198
33222,0.101
33223,-0.082
33231,-0.002
33232,-0.098
33233,-0.136
33311,0.1
33312,0.003
33313,-0.137
33321,0.032
33322,-0.065
33323,-0.199
33331,-0.143
33332,-0.217
33333,-0.217
